date,maturity_bucket,inflows,outflows,funding_gap,gap_status
2025-05-25,91-180 Days,7413024783.02,5015475398.34,2397549384.68,Positive
2025-05-25,180-365 Days,17462382156.32,11792586905.54,5669795250.77,Positive
2025-05-25,1+ Years,8893436192.29,6033228255.42,2860207936.87,Positive
2025-05-26,0-30 Days,2577331419.96,1721192604.25,856138815.71,Positive
2025-05-26,31-90 Days,9210701079.98,6146218982.03,3064482097.96,Positive
2025-05-26,91-180 Days,7510869630.36,5015873813.29,2494995817.07,Positive
2025-05-26,180-365 Days,17663507675.84,11793405869.62,5870101806.23,Positive
2025-05-26,1+ Years,9032321517.26,6033793783.31,2998527733.94,Positive
2025-05-27,0-30 Days,2561624108.86,1721503531.24,840120577.62,Positive
2025-05-27,31-90 Days,9180299832.7,6146820776.2,3033479056.5,Positive
2025-05-27,91-180 Days,7465267759.43,5016776504.56,2448491254.87,Positive
2025-05-27,180-365 Days,17569770496.7,11795261401.65,5774509095.05,Positive
2025-05-27,1+ Years,8967592194.9,6035075103.41,2932517091.5,Positive
2025-05-28,0-30 Days,2544664284.5,1730387844.97,814276439.54,Positive
2025-05-28,31-90 Days,9147474366.2,6164016222.13,2983458144.07,Positive
2025-05-28,91-180 Days,7416029559.68,5042569673.45,2373459886.23,Positive
2025-05-28,180-365 Days,17468558641.67,11848280693.28,5620277948.39,Positive
2025-05-28,1+ Years,8897701305.82,6071687073.7,2826014232.12,Positive
2025-05-29,0-30 Days,2535814832.57,1727045030.89,808769801.68,Positive
2025-05-29,31-90 Days,9130346394.72,6157546259.4,2972800135.32,Positive
2025-05-29,91-180 Days,7390337602.47,5032864729.36,2357472873.11,Positive
2025-05-29,180-365 Days,17415747396.28,11828331641.52,5587415754.76,Positive
2025-05-29,1+ Years,8861232999.88,6057911444.72,2803321555.16,Positive
2025-05-30,0-30 Days,2557985787.61,1726682997.87,831302789.74,Positive
2025-05-30,31-90 Days,9173257920.59,6156845550.33,3016412370.26,Positive
2025-05-30,91-180 Days,7454704891.27,5031813665.75,2422891225.52,Positive
2025-05-30,180-365 Days,17548057934.39,11826171121.89,5721886812.49,Positive
2025-05-30,1+ Years,8952598790.38,6056419518.33,2896179272.06,Positive
2025-05-31,0-30 Days,2554523536.23,1727393895.14,827129641.1,Positive
2025-05-31,31-90 Days,9166556788.9,6158221480.52,3008335308.38,Positive
2025-05-31,91-180 Days,7444653193.73,5033877561.03,2410775632.7,Positive
2025-05-31,180-365 Days,17527396111.66,11830413573.3,5696982538.35,Positive
2025-05-31,1+ Years,8938330964.15,6059349103.02,2878981861.13,Positive
2025-06-01,0-30 Days,2545805705.03,1701332011.65,844473693.38,Positive
2025-06-01,31-90 Days,9149683567.21,6107779125.39,3041904441.82,Positive
2025-06-01,91-180 Days,7419343361.2,4958214028.34,2461129332.86,Positive
2025-06-01,180-365 Days,17475370344.79,11674882978.32,5800487366.47,Positive
2025-06-01,1+ Years,8902405062.98,5951948921.89,2950456141.08,Positive
2025-06-02,0-30 Days,2546660758.78,1716766589.19,829894169.59,Positive
2025-06-02,31-90 Days,9151338509.95,6137652501.26,3013686008.69,Positive
2025-06-02,91-180 Days,7421825775.31,5003024092.15,2418801683.16,Positive
2025-06-02,180-365 Days,17480473084.91,11766992553.93,5713480530.98,Positive
2025-06-02,1+ Years,8905928711.9,6015554318.02,2890374393.88,Positive
2025-06-03,0-30 Days,2540370743.18,1718696562.95,821674180.24,Positive
2025-06-03,31-90 Days,9139164286.22,6141387934.34,2997776351.88,Positive
2025-06-03,91-180 Days,7403564439.72,5008627241.77,2394937197.94,Positive
2025-06-03,180-365 Days,17442935895.07,11778510139.26,5664425755.81,Positive
2025-06-03,1+ Years,8880007760.53,6023507677.62,2856500082.91,Positive
2025-06-04,0-30 Days,2566817705.41,1726439230.19,840378475.22,Positive
2025-06-04,31-90 Days,9190351955.04,6156373741.91,3033978213.13,Positive
2025-06-04,91-180 Days,7480345942.94,5031105953.11,2449239989.83,Positive
2025-06-04,180-365 Days,17600764540.6,11824716379.25,5776048161.35,Positive
2025-06-04,1+ Years,8988994838.73,6055414959.56,2933579879.17,Positive
2025-06-05,0-30 Days,2564917541.73,1714984289.13,849933252.6,Positive
2025-06-05,31-90 Days,9186674218.9,6134202888.25,3052471330.65,Positive
2025-06-05,91-180 Days,7474829338.73,4997849672.63,2476979666.1,Positive
2025-06-05,180-365 Days,17589424854.16,11756356247.14,5833068607.02,Positive
2025-06-05,1+ Years,8981164325.52,6008209516.98,2972954808.55,Positive
2025-06-06,0-30 Days,2557913536.87,1708879782.05,849033754.82,Positive
2025-06-06,31-90 Days,9173118080.45,6122387713.25,3050730367.2,Positive
2025-06-06,91-180 Days,7454495131.07,4980126910.13,2474368220.93,Positive
2025-06-06,180-365 Days,17547626760.62,11719926124.22,5827700636.4,Positive
2025-06-06,1+ Years,8952301047.42,5983053040.21,2969248007.21,Positive
2025-06-07,0-30 Days,2552372038.88,1721965388.36,830406650.52,Positive
2025-06-07,31-90 Days,9162392600.48,6147714693.21,3014677907.27,Positive
2025-06-07,91-180 Days,7438406911.11,5018117380.07,2420289531.04,Positive
2025-06-07,180-365 Days,17514556530.71,11798017645.77,5716538884.94,Positive
2025-06-07,1+ Years,8929464712.98,6036978401.71,2892486311.28,Positive
2025-06-08,0-30 Days,2564341069.47,1705877482.56,858463586.91,Positive
2025-06-08,31-90 Days,9185558466.13,6116576811.01,3068981655.12,Positive
2025-06-08,91-180 Days,7473155709.58,4971410556.77,2501745152.81,Positive
2025-06-08,180-365 Days,17585984616.46,11702009175.64,5883975440.82,Positive
2025-06-08,1+ Years,8978788701.93,5970680660.85,3008108041.08,Positive
2025-06-09,0-30 Days,2558395549.84,1732147399.82,826248150.01,Positive
2025-06-09,31-90 Days,9174051008.77,6167421812.17,3006629196.6,Positive
2025-06-09,91-180 Days,7455894523.55,5047678058.51,2408216465.03,Positive
2025-06-09,180-365 Days,17550503289.61,11858781262.57,5691722027.04,Positive
2025-06-09,1+ Years,8954287407.3,6078938142.5,2875349264.81,Positive
2025-06-10,0-30 Days,2538649587.75,1706430641.23,832218946.52,Positive
2025-06-10,31-90 Days,9135833017.64,6117647440.7,3018185576.95,Positive
2025-06-10,91-180 Days,7398567536.85,4973016501.3,2425551035.55,Positive
2025-06-10,180-365 Days,17432664483.62,11705310283.85,5727354199.78,Positive
2025-06-10,1+ Years,8872914934.52,5972960209.89,2899954724.63,Positive
2025-06-11,0-30 Days,2555061520.73,1721356172.81,833705347.92,Positive
2025-06-11,31-90 Days,9167598049.21,6146535566.33,3021062482.88,Positive
2025-06-11,91-180 Days,7446215084.21,5016348689.76,2429866394.45,Positive
2025-06-11,180-365 Days,17530606664.3,11794382004.57,5736224659.73,Positive
2025-06-11,1+ Years,8940547980.91,6034467844.07,2906080136.84,Positive
2025-06-12,0-30 Days,2556859945.91,1728979000.26,827880945.65,Positive
2025-06-12,31-90 Days,9171078872.15,6161289425.92,3009789446.23,Positive
2025-06-12,91-180 Days,7451436318.6,5038479479.14,2412956839.47,Positive
2025-06-12,180-365 Days,17541339201.68,11839873071.63,5701466130.05,Positive
2025-06-12,1+ Years,8947959233.07,6065881270.11,2882077962.96,Positive
2025-06-13,0-30 Days,2556908052.17,1736721834.62,820186217.56,Positive
2025-06-13,31-90 Days,9171171981.04,6176275556.93,2994896424.11,Positive
2025-06-13,91-180 Days,7451575981.95,5060958675.66,2390617306.29,Positive
2025-06-13,180-365 Days,17541626287.43,11886080308.91,5655545978.52,Positive
2025-06-13,1+ Years,8948157477.42,6097789240.72,2850368236.7,Positive
2025-06-14,0-30 Days,2573398834.87,1719298144.25,854100690.62,Positive
2025-06-14,31-90 Days,9203089624.97,6142552285.25,3060537339.72,Positive
2025-06-14,91-180 Days,7499452447.85,5010373768.13,2489078679.71,Positive
2025-06-14,180-365 Days,17640039022.89,11782100221.22,5857938801.67,Positive
2025-06-14,1+ Years,9016115460.96,6025986774.76,2990128686.2,Positive
2025-06-15,0-30 Days,2536602156.7,1725062572.65,811539584.05,Positive
2025-06-15,31-90 Days,9131870247.87,6153709243.46,2978161004.42,Positive
2025-06-15,91-180 Days,7392623382.19,5027109205.44,2365514176.75,Positive
2025-06-15,180-365 Days,17420445943.5,11816500842.36,5603945101.13,Positive
2025-06-15,1+ Years,8864477537.22,6049741798.27,2814735738.94,Positive
2025-06-16,0-30 Days,2557467788.32,1708257113.34,849210674.97,Positive
2025-06-16,31-90 Days,9172255341.32,6121182548.02,3051072793.3,Positive
2025-06-16,91-180 Days,7453201022.36,4978319162.28,2474881860.08,Positive
2025-06-16,180-365 Days,17544966648.28,11716210198.09,5828756450.19,Positive
2025-06-16,1+ Years,8950464132.01,5980487042.57,2969977089.44,Positive
2025-06-17,0-30 Days,2564285338.88,1734414634.23,829870704.65,Positive
2025-06-17,31-90 Days,9185450600.47,6171810007.8,3013640592.68,Positive
2025-06-17,91-180 Days,7472993911.09,5054260351.95,2418733559.14,Positive
2025-06-17,180-365 Days,17585652030.68,11872311532.41,5713340498.27,Positive
2025-06-17,1+ Years,8978559037.96,6088281342.35,2890277695.61,Positive
2025-06-18,0-30 Days,2545518575.71,1716760279.2,828758296.51,Positive
2025-06-18,31-90 Days,9149127833.05,6137640288.39,3011487544.66,Positive
2025-06-18,91-180 Days,7418509759.96,5003005772.85,2415503987.11,Positive
2025-06-18,180-365 Days,17473656831.13,11766954897.58,5706701933.54,Positive
2025-06-18,1+ Years,8901221812.32,6015528314.79,2885693497.54,Positive
2025-06-19,0-30 Days,2549191341.59,1721684372.16,827506969.43,Positive
2025-06-19,31-90 Days,9156236412.17,6147170790.89,3009065621.29,Positive
2025-06-19,91-180 Days,7429172628.65,5017301526.59,2411871102.06,Positive
2025-06-19,180-365 Days,17495574950.09,11796340613.6,5699234336.49,Positive
2025-06-19,1+ Years,8916357162.04,6035820343.01,2880536819.03,Positive
2025-06-20,0-30 Days,2559141335.99,1722701126.83,836440209.17,Positive
2025-06-20,31-90 Days,9175494465.85,6149138703.14,3026355762.71,Positive
2025-06-20,91-180 Days,7458059709.17,5020253394.97,2437806314.19,Positive
2025-06-20,180-365 Days,17554953948.94,11802408343.06,5752545605.88,Positive
2025-06-20,1+ Years,8957360768.0,6040010356.19,2917350411.81,Positive
2025-06-21,0-30 Days,2571942622.5,1714155007.62,857787614.88,Positive
2025-06-21,31-90 Days,9200271149.42,6132597827.27,3067673322.16,Positive
2025-06-21,91-180 Days,7495224734.52,4995442081.15,2499782653.37,Positive
2025-06-21,180-365 Days,17631348723.28,11751407309.11,5879941414.18,Positive
2025-06-21,1+ Years,9010114456.77,6004792074.63,3005322382.14,Positive
2025-06-22,0-30 Days,2556155918.53,1702804757.27,853351161.27,Positive
2025-06-22,31-90 Days,9169716238.51,6110629600.78,3059086637.74,Positive
2025-06-22,91-180 Days,7449392368.15,4962489741.42,2486902626.74,Positive
2025-06-22,180-365 Days,17537137747.97,11683671944.1,5853465803.88,Positive
2025-06-22,1+ Years,8945057958.96,5958018059.07,2987039899.89,Positive
2025-06-23,0-30 Days,2548301793.5,1739881153.26,808420640.25,Positive
2025-06-23,31-90 Days,9154514706.2,6182390367.21,2972124338.99,Positive
2025-06-23,91-180 Days,7426590069.68,5070130891.07,2356459178.61,Positive
2025-06-23,180-365 Days,17490266356.66,11904934307.26,5585332049.4,Positive
2025-06-23,1+ Years,8912691363.07,6110808690.93,2801882672.14,Positive
2025-06-24,0-30 Days,2533435009.28,1712352454.21,821082555.07,Positive
2025-06-24,31-90 Days,9125740285.12,6129109014.22,2996631270.9,Positive
2025-06-24,91-180 Days,7383428438.06,4990208861.58,2393219576.48,Positive
2025-06-24,180-365 Days,17401545225.0,11740650135.54,5660895089.46,Positive
2025-06-24,1+ Years,8851425824.85,5997363810.19,2854062014.67,Positive
2025-06-25,0-30 Days,2558922908.37,1716846288.71,842076619.67,Positive
2025-06-25,31-90 Days,9175071702.72,6137806758.4,3037264944.32,Positive
2025-06-25,91-180 Days,7457425564.46,5003255477.86,2454170086.61,Positive
2025-06-25,180-365 Days,17553650429.28,11767468180.11,5786182249.17,Positive
2025-06-25,1+ Years,8956460634.83,6015882757.18,2940577877.65,Positive
2025-06-26,0-30 Days,2550604293.57,1732954376.97,817649916.6,Positive
2025-06-26,31-90 Days,9158971157.93,6168983703.42,2989987454.51,Positive
2025-06-26,91-180 Days,7433274747.28,5050020895.38,2383253851.9,Positive
2025-06-26,180-365 Days,17504007082.84,11863597093.91,5640409988.93,Positive
2025-06-26,1+ Years,8922179891.55,6082263669.28,2839916222.27,Positive
2025-06-27,0-30 Days,2561436022.67,1716721211.1,844714811.57,Positive
2025-06-27,31-90 Days,9179935794.91,6137564672.71,3042371122.2,Positive
2025-06-27,91-180 Days,7464721702.74,5002892349.32,2461829353.42,Positive
2025-06-27,180-365 Days,17568648046.85,11766721749.23,5801926297.62,Positive
2025-06-27,1+ Years,8966817097.77,6015367316.39,2951449781.38,Positive
2025-06-28,0-30 Days,2554274765.37,1717962217.48,836312547.88,Positive
2025-06-28,31-90 Days,9166075296.9,6139966620.55,3026108676.35,Positive
2025-06-28,91-180 Days,7443930955.73,5006495271.08,2437435684.66,Positive
2025-06-28,180-365 Days,17525911511.33,11774127755.06,5751783756.27,Positive
2025-06-28,1+ Years,8937305787.44,6020481463.66,2916824323.77,Positive
2025-06-29,0-30 Days,2552321461.07,1717681416.26,834640044.81,Positive
2025-06-29,31-90 Days,9162294707.94,6139423134.3,3022871573.64,Positive
2025-06-29,91-180 Days,7438260072.3,5005680041.71,2432580030.58,Positive
2025-06-29,180-365 Days,17514254695.37,11772452005.8,5741802689.57,Positive
2025-06-29,1+ Years,8929256283.45,6019324290.87,2909931992.58,Positive
2025-06-30,0-30 Days,2541211326.13,1735388122.93,805823203.21,Positive
2025-06-30,31-90 Days,9140791220.96,6173694179.47,2967097041.49,Positive
2025-06-30,91-180 Days,7406004841.83,5057086609.46,2348918232.37,Positive
2025-06-30,180-365 Days,17447952277.19,11878121061.74,5569831215.45,Positive
2025-06-30,1+ Years,8883471775.76,6092293057.87,2791178717.88,Positive
2025-07-01,0-30 Days,2546187855.89,1737695265.42,808492590.47,Positive
2025-07-01,31-90 Days,9150423214.05,6178159616.56,2972263597.49,Positive
2025-07-01,91-180 Days,7420452831.46,5063784765.09,2356668066.37,Positive
2025-07-01,180-365 Days,17477650922.54,11891889492.75,5585761429.79,Positive
2025-07-01,1+ Years,8903979894.37,6101800717.67,2802179176.7,Positive
2025-07-02,0-30 Days,2547605249.69,1714427779.02,833177470.66,Positive
2025-07-02,31-90 Days,9153166556.87,6133125771.91,3020040784.96,Positive
2025-07-02,91-180 Days,7424567845.69,4996233998.13,2428333847.56,Positive
2025-07-02,180-365 Days,17486109562.91,11753035138.44,5733074424.47,Positive
2025-07-02,1+ Years,8909820928.46,6005916156.78,2903904771.68,Positive
2025-07-03,0-30 Days,2548549722.09,1716834949.41,831714772.68,Positive
2025-07-03,31-90 Days,9154994567.98,6137784811.37,3017209756.6,Positive
2025-07-03,91-180 Days,7427309862.35,5003222557.32,2424087305.03,Positive
2025-07-03,180-365 Days,17491745930.49,11767400510.1,5724345420.38,Positive
2025-07-03,1+ Years,8913713068.77,6015836028.3,2897877040.48,Positive
2025-07-04,0-30 Days,2551108571.44,1738949265.2,812159306.24,Positive
2025-07-04,31-90 Days,9159947179.62,6180586712.89,2979360466.73,Positive
2025-07-04,91-180 Days,7434738779.81,5067425409.59,2367313370.22,Positive
2025-07-04,180-365 Days,17507016483.05,11899373039.79,5607643443.26,Positive
2025-07-04,1+ Years,8924258004.39,6106968410.28,2817289594.11,Positive
2025-07-05,0-30 Days,2573629769.56,1727417507.57,846212261.99,Positive
2025-07-05,31-90 Days,9203536595.34,6158267182.0,3045269413.34,Positive
2025-07-05,91-180 Days,7500122903.4,5033946113.26,2466176790.14,Positive
2025-07-05,180-365 Days,17641417181.53,11830554486.21,5810862695.31,Positive
2025-07-05,1+ Years,9017067135.37,6059446409.1,2957620726.27,Positive
2025-07-06,0-30 Days,2554626135.78,1694298293.96,860327841.82,Positive
2025-07-06,31-90 Days,9166755368.67,6094165478.24,3072589890.43,Positive
2025-07-06,91-180 Days,7444951063.39,4937793557.62,2507157505.77,Positive
2025-07-06,180-365 Days,17528008399.29,11632907566.29,5895100833.0,Positive
2025-07-06,1+ Years,8938753773.58,5922963198.18,3015790575.41,Positive
2025-07-07,0-30 Days,2542951872.56,1733174113.98,809777758.57,Positive
2025-07-07,31-90 Days,9144160020.49,6169409000.86,2974751019.63,Positive
2025-07-07,91-180 Days,7411058041.12,5050658841.55,2360399199.57,Positive
2025-07-07,180-365 Days,17458339409.07,11864908427.7,5593430981.37,Positive
2025-07-07,1+ Years,8890644511.42,6083169198.42,2807475313.0,Positive
2025-07-08,0-30 Days,2558760707.05,1722679127.77,836081579.28,Positive
2025-07-08,31-90 Days,9174757764.68,6149096124.32,3025661640.35,Positive
2025-07-08,91-180 Days,7456954657.4,5020189526.74,2436765130.66,Positive
2025-07-08,180-365 Days,17552682453.64,11802277058.37,5750405395.27,Positive
2025-07-08,1+ Years,8955792208.41,6039919698.78,2915872509.62,Positive
2025-07-09,0-30 Days,2569873996.44,1718499067.26,851374929.18,Positive
2025-07-09,31-90 Days,9196267357.05,6141005684.63,3055261672.42,Positive
2025-07-09,91-180 Days,7489219045.95,5008053867.2,2481165178.75,Positive
2025-07-09,180-365 Days,17619003696.78,11777331535.98,5841672160.8,Positive
2025-07-09,1+ Years,9001589715.5,6022693804.27,2978895911.23,Positive
2025-07-10,0-30 Days,2549651402.7,1708868367.91,840783034.78,Positive
2025-07-10,31-90 Days,9157126853.02,6122365621.38,3034761231.65,Positive
2025-07-10,91-180 Days,7430508289.92,4980093772.32,2450414517.6,Positive
2025-07-10,180-365 Days,17498320476.05,11719858007.62,5778462468.43,Positive
2025-07-10,1+ Years,8918253059.02,5983006002.93,2935247056.09,Positive
2025-07-11,0-30 Days,2572302582.23,1698780992.02,873521590.22,Positive
2025-07-11,31-90 Days,9200967845.67,6102841668.03,3098126177.65,Positive
2025-07-11,91-180 Days,7496269778.9,4950807842.3,2545461936.6,Positive
2025-07-11,180-365 Days,17633496870.05,11659659151.46,5973837718.59,Positive
2025-07-11,1+ Years,9011597839.2,5941436252.26,3070161586.94,Positive
2025-07-12,0-30 Days,2554041303.32,1721915955.25,832125348.08,Positive
2025-07-12,31-90 Days,9165623434.88,6147619016.22,3018004418.66,Positive
2025-07-12,91-180 Days,7443253162.71,5017973864.58,2425279298.12,Positive
2025-07-12,180-365 Days,17524518270.11,11797722641.71,5726795628.4,Positive
2025-07-12,1+ Years,8936343697.89,6036774689.45,2899569008.45,Positive
2025-07-13,0-30 Days,2558516876.36,1729878790.36,828638086.0,Positive
2025-07-13,31-90 Days,9174285834.31,6163030955.15,3011254879.16,Positive
2025-07-13,91-180 Days,7456246761.85,5041091772.98,2415154988.87,Positive
2025-07-13,180-365 Days,17551227335.01,11845242786.74,5705984548.27,Positive
2025-07-13,1+ Years,8954787390.0,6069589276.08,2885198113.92,Positive
2025-07-14,0-30 Days,2552925777.78,1727350671.14,825575106.64,Positive
2025-07-14,31-90 Days,9163464353.18,6158137821.17,3005326532.01,Positive
2025-07-14,91-180 Days,7440014540.15,5033752072.01,2406262468.14,Positive
2025-07-14,180-365 Days,17517861101.53,11830155623.64,5687705477.88,Positive
2025-07-14,1+ Years,8931746653.1,6059170978.32,2872575674.78,Positive
2025-07-15,0-30 Days,2544328095.57,1704340362.32,839987733.24,Positive
2025-07-15,31-90 Days,9146823677.93,6113601739.59,3033221938.34,Positive
2025-07-15,91-180 Days,7415053527.28,4966947949.64,2448105577.64,Positive
2025-07-15,180-365 Days,17466552352.84,11692836038.77,5773716314.07,Positive
2025-07-15,1+ Years,8896315882.05,5964346237.95,2931969644.09,Positive
2025-07-16,0-30 Days,2544742310.31,1719660321.94,825081988.37,Positive
2025-07-16,31-90 Days,9147625383.89,6143253274.33,3004372109.56,Positive
2025-07-16,91-180 Days,7416256086.22,5011425251.75,2404830834.47,Positive
2025-07-16,180-365 Days,17469024279.55,11784261604.22,5684762675.33,Positive
2025-07-16,1+ Years,8898022847.65,6027479297.34,2870543550.31,Positive
2025-07-17,0-30 Days,2551516466.71,1717605153.29,833911313.41,Positive
2025-07-17,31-90 Days,9160736654.33,6139275528.56,3021461125.77,Positive
2025-07-17,91-180 Days,7435922991.88,5005458633.1,2430464358.78,Positive
2025-07-17,180-365 Days,17509450696.75,11771996888.11,5737453808.64,Positive
2025-07-17,1+ Years,8925938927.64,6019010013.65,2906928913.99,Positive
2025-07-18,0-30 Days,2531413248.69,1736116008.83,795297239.86,Positive
2025-07-18,31-90 Days,9121827200.1,6175102990.9,2946724209.2,Positive
2025-07-18,91-180 Days,7377558810.54,5059199826.6,2318358983.93,Positive
2025-07-18,180-365 Days,17389479879.54,11882464896.98,5507014982.56,Positive
2025-07-18,1+ Years,8843094214.67,6095292652.2,2747801562.47,Positive
2025-07-19,0-30 Days,2561902605.06,1722128768.58,839773836.49,Positive
2025-07-19,31-90 Days,9180838857.6,6148030912.98,3032807944.62,Positive
2025-07-19,91-180 Days,7466076296.78,5018591709.73,2447484587.05,Positive
2025-07-19,180-365 Days,17571432490.15,11798992656.73,5772439833.42,Positive
2025-07-19,1+ Years,8968739868.75,6037651686.3,2931088182.45,Positive
2025-07-20,0-30 Days,2539724606.19,1736990850.22,802733755.98,Positive
2025-07-20,31-90 Days,9137913698.5,6176796232.29,2961117466.21,Positive
2025-07-20,91-180 Days,7401688558.13,5061739688.69,2339948869.44,Positive
2025-07-20,180-365 Days,17439079916.27,11887685724.6,5551394191.67,Positive
2025-07-20,1+ Years,8877345050.84,6098897845.33,2778447205.51,Positive
2025-07-21,0-30 Days,2540884860.44,1704255697.45,836629162.99,Positive
2025-07-21,31-90 Days,9140159351.89,6113437872.09,3026721479.79,Positive
2025-07-21,91-180 Days,7405057038.22,4966702148.4,2438354889.82,Positive
2025-07-21,180-365 Days,17446004014.21,11692330780.66,5753673233.55,Positive
2025-07-21,1+ Years,8882126421.18,5963997336.75,2918129084.43,Positive
2025-07-22,0-30 Days,2549483668.27,1730608218.94,818875449.33,Positive
2025-07-22,31-90 Days,9156802205.74,6164442752.4,2992359453.34,Positive
2025-07-22,91-180 Days,7430021318.99,5043209468.86,2386811850.14,Positive
2025-07-22,180-365 Days,17497319480.26,11849595828.27,5647723651.98,Positive
2025-07-22,1+ Years,8917561830.84,6072595227.73,2844966603.11,Positive
2025-07-23,0-30 Days,2542552078.73,1711627195.52,830924883.21,Positive
2025-07-23,31-90 Days,9143386225.99,6127705287.71,3015680938.28,Positive
2025-07-23,91-180 Days,7409897349.37,4988103271.82,2421794077.54,Positive
2025-07-23,180-365 Days,17455953542.68,11736321978.82,5719631563.87,Positive
2025-07-23,1+ Years,8888996973.95,5994375042.5,2894621931.45,Positive
2025-07-24,0-30 Days,2537966016.88,1722178344.64,815787672.24,Positive
2025-07-24,31-90 Days,9134509977.25,6148126866.66,2986383110.59,Positive
2025-07-24,91-180 Days,7396582976.25,5018735640.24,2377847336.01,Positive
2025-07-24,180-365 Days,17428585109.07,11799288513.89,5629296595.17,Positive
2025-07-24,1+ Years,8870097961.01,6037855987.67,2832241973.34,Positive
2025-07-25,0-30 Days,2529989379.43,1730085123.62,799904255.81,Positive
2025-07-25,31-90 Days,9119071324.11,6163430309.84,2955641014.27,Positive
2025-07-25,91-180 Days,7373424996.55,5041690805.02,2331734191.53,Positive
2025-07-25,180-365 Days,17380982595.23,11846474130.38,5534508464.85,Positive
2025-07-25,1+ Years,8837226495.37,6070439568.78,2766786926.59,Positive
2025-07-26,0-30 Days,2536333563.67,1722040336.99,814293226.68,Positive
2025-07-26,31-90 Days,9131350390.39,6147859755.08,2983490635.31,Positive
2025-07-26,91-180 Days,7391843595.97,5018334972.87,2373508623.1,Positive
2025-07-26,180-365 Days,17418843049.59,11798464919.86,5620378129.73,Positive
2025-07-26,1+ Years,8863370673.99,6037287262.6,2826083411.39,Positive
2025-07-27,0-30 Days,2564313345.47,1717873457.0,846439888.46,Positive
2025-07-27,31-90 Days,9185504806.77,6139794826.06,3045709980.7,Positive
2025-07-27,91-180 Days,7473075220.54,5006237579.35,2466837641.18,Positive
2025-07-27,180-365 Days,17585819166.76,11773598055.4,5812221111.36,Positive
2025-07-27,1+ Years,8978674452.2,6020115684.58,2958558767.62,Positive
2025-07-28,0-30 Days,2551887242.0,1726318795.2,825568446.81,Positive
2025-07-28,31-90 Days,9161454283.94,6156140641.92,3005313642.01,Positive
2025-07-28,91-180 Days,7436999436.29,5030756303.14,2406243133.15,Positive
2025-07-28,180-365 Days,17511663388.03,11823997654.3,5687665733.73,Positive
2025-07-28,1+ Years,8927466880.67,6054918650.84,2872548229.83,Positive
2025-07-29,0-30 Days,2550517343.33,1707708106.36,842809236.97,Positive
2025-07-29,31-90 Days,9158802867.15,6120119953.86,3038682913.29,Positive
2025-07-29,91-180 Days,7433022311.11,4976725271.05,2456297040.06,Positive
2025-07-29,180-365 Days,17503488186.27,11712933866.11,5790554320.16,Positive
2025-07-29,1+ Years,8921821572.43,5978224602.51,2943596969.92,Positive
2025-07-30,0-30 Days,2538749629.4,1715330032.86,823419596.54,Positive
2025-07-30,31-90 Days,9136026646.64,6134872069.66,3001154576.98,Positive
2025-07-30,91-180 Days,7398857980.34,4998853444.74,2400004535.6,Positive
2025-07-30,180-365 Days,17433261506.36,11758419556.49,5674841949.88,Positive
2025-07-30,1+ Years,8873327202.93,6009634315.73,2863692887.2,Positive
2025-07-31,0-30 Days,2552810753.98,1729029825.34,823780928.64,Positive
2025-07-31,31-90 Days,9163241726.47,6161387797.04,3001853929.43,Positive
2025-07-31,91-180 Days,7439680600.09,5038627035.82,2401053564.27,Positive
2025-07-31,180-365 Days,17517174669.18,11840176382.59,5676998286.6,Positive
2025-07-31,1+ Years,8931272643.74,6066090718.62,2865181925.12,Positive
2025-08-01,0-30 Days,2571775140.83,1727779890.21,843995250.63,Positive
2025-08-01,31-90 Days,9199946991.35,6158968567.75,3040978423.6,Positive
2025-08-01,91-180 Days,7494738497.41,5034998191.89,2459740305.53,Positive
2025-08-01,180-365 Days,17630349235.9,11832717092.28,5797632143.62,Positive
2025-08-01,1+ Years,9009424270.21,6060939776.25,2948484493.96,Positive
2025-08-02,0-30 Days,2546555823.07,1705354548.08,841201275.0,Positive
2025-08-02,31-90 Days,9151135408.59,6115564679.76,3035570728.83,Positive
2025-08-02,91-180 Days,7421521123.26,4969892359.89,2451628763.37,Positive
2025-08-02,180-365 Days,17479846855.7,11698888437.62,5780958418.07,Positive
2025-08-02,1+ Years,8905496275.24,5968525664.73,2936970610.51,Positive
2025-08-03,0-30 Days,2552281486.76,1732034007.16,820247479.6,Positive
2025-08-03,31-90 Days,9162217338.31,6167202342.5,2995014995.81,Positive
2025-08-03,91-180 Days,7438144017.84,5047348854.0,2390795163.84,Positive
2025-08-03,180-365 Days,17514016139.0,11858104564.41,5655911574.59,Positive
2025-08-03,1+ Years,8929091550.6,6078470854.98,2850620695.61,Positive
2025-08-04,0-30 Days,2547516631.05,1725101520.35,822415110.7,Positive
2025-08-04,31-90 Days,9152995036.93,6153784626.09,2999210410.83,Positive
2025-08-04,91-180 Days,7424310565.77,5027222279.39,2397088286.38,Positive
2025-08-04,180-365 Days,17485580709.75,11816733272.16,5668847437.59,Positive
2025-08-04,1+ Years,8909455733.91,6049902300.47,2859553433.44,Positive
2025-08-05,0-30 Days,2561279386.32,1719722288.7,841557097.62,Positive
2025-08-05,31-90 Days,9179632627.78,6143373209.99,3036259417.79,Positive
2025-08-05,91-180 Days,7464266952.06,5011605155.25,2452661796.81,Positive
